runId,numRobots,phase,effectiveMode,modeName,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,numOrders,crowdednessLevel,randomSeed
20260514_150357,9,2,2,EA,92.50,20,26.47,6.05,57.06,11.56,14.90,0.00,20,2,4783
20260514_150357,10,0,0,SSP,73.50,20,26.03,9.26,44.84,11.20,14.83,0.00,20,2,4783
20260514_150357,10,1,1,EV,73.50,20,26.76,10.14,50.43,11.00,15.76,0.00,20,2,4783
20260514_150357,10,2,2,EA,94.00,20,28.36,5.33,62.47,12.48,15.88,0.00,20,2,4783
20260514_150357,1,0,0,SSP,712.00,20,35.58,13.12,61.40,15.82,19.76,0.00,20,3,4783
20260514_150357,1,1,1,EV,732.50,20,36.61,12.22,69.83,16.81,19.80,0.00,20,3,4783
20260514_150357,1,2,2,EA,715.50,20,35.75,8.15,62.75,17.03,18.72,0.00,20,3,4783
20260514_150357,2,0,0,SSP,348.00,20,34.39,11.60,60.60,15.67,18.72,0.00,20,3,4783
20260514_150357,2,1,1,EV,382.50,20,37.65,11.46,82.55,17.71,19.94,0.00,20,3,4783
20260514_150357,2,2,2,EA,360.50,20,35.99,11.02,65.49,16.28,19.72,0.00,20,3,4783
20260514_150357,3,0,0,SSP,251.50,20,36.12,11.18,65.59,16.68,19.44,0.00,20,3,4783
20260514_150357,3,1,1,EV,258.50,20,38.24,13.39,62.13,18.69,19.56,0.00,20,3,4783
20260514_150357,3,2,2,EA,279.50,20,35.39,10.92,83.14,16.78,18.61,0.00,20,3,4783
20260514_150357,4,0,0,SSP,217.00,20,37.09,12.07,63.84,17.06,20.03,0.00,20,3,4783
20260514_150357,4,1,1,EV,227.00,20,37.27,10.72,70.38,17.27,20.00,0.00,20,3,4783
20260514_150357,4,2,2,EA,193.50,20,35.10,9.23,67.65,15.16,19.94,0.00,20,3,4783
20260514_150357,5,0,0,SSP,162.00,20,35.34,9.98,62.89,15.09,20.25,0.00,20,3,4783
20260514_150357,5,1,1,EV,162.50,20,35.30,12.35,76.30,16.20,19.10,0.00,20,3,4783
20260514_150357,5,2,2,EA,164.00,20,34.55,9.15,81.86,14.71,19.84,0.00,20,3,4783
20260514_150357,6,0,0,SSP,168.00,20,34.93,10.92,60.52,15.30,19.64,0.00,20,3,4783
20260514_150357,6,1,1,EV,157.00,20,36.92,15.67,66.16,17.17,19.76,0.00,20,3,4783
20260514_150357,6,2,2,EA,160.50,20,35.55,9.85,84.96,14.99,20.56,0.00,20,3,4783
20260514_150357,7,0,0,SSP,116.50,20,34.95,10.56,65.70,15.33,19.62,0.00,20,3,4783
20260514_150357,7,1,1,EV,136.00,20,35.77,10.62,71.92,16.51,19.26,0.00,20,3,4783
20260514_150357,7,2,2,EA,140.00,20,37.17,10.45,80.00,18.01,19.16,0.00,20,3,4783
20260514_150357,8,0,0,SSP,120.00,20,33.09,11.95,62.44,14.97,18.12,0.00,20,3,4783
20260514_150357,8,1,1,EV,122.50,20,34.75,10.36,74.77,15.25,19.50,0.00,20,3,4783
20260514_150357,8,2,2,EA,144.50,20,36.39,11.85,85.79,16.95,19.44,0.00,20,3,4783
20260514_150357,9,0,0,SSP,102.00,20,35.83,12.14,63.87,16.25,19.58,0.00,20,3,4783
20260514_150357,9,1,1,EV,98.00,20,34.83,11.51,67.95,15.75,19.09,0.00,20,3,4783
20260514_150357,9,2,2,EA,92.50,20,32.75,7.43,52.29,14.78,17.96,0.00,20,3,4783
20260514_150357,10,0,0,SSP,99.50,20,33.71,15.23,59.45,14.07,19.64,0.00,20,3,4783
20260514_150357,10,1,1,EV,103.00,20,37.27,12.91,73.67,17.10,20.16,0.00,20,3,4783
20260514_150357,10,2,2,EA,110.50,20,34.92,11.20,66.41,15.05,19.87,0.00,20,3,4783
20260514_150357,1,0,0,SSP,894.50,20,44.71,15.18,73.48,19.52,25.19,0.00,20,4,4783
20260514_150357,1,1,1,EV,869.00,20,43.44,16.55,71.43,19.68,23.76,0.00,20,4,4783
20260514_150357,1,2,2,EA,929.00,20,46.43,12.45,86.49,21.85,24.58,0.00,20,4,4783
20260514_150357,2,0,0,SSP,449.00,20,42.21,13.22,83.04,18.98,23.23,0.00,20,4,4783
20260514_150357,2,1,1,EV,476.00,20,45.76,13.83,73.79,20.67,25.09,0.00,20,4,4783
20260514_150357,2,2,2,EA,487.50,20,45.84,12.47,80.12,21.71,24.13,0.00,20,4,4783
20260514_150357,3,0,0,SSP,317.00,20,45.72,13.70,77.73,21.32,24.40,0.00,20,4,4783
20260514_150357,3,1,1,EV,319.50,20,46.92,13.30,74.87,21.97,24.94,0.00,20,4,4783
20260514_150357,3,2,2,EA,326.00,20,46.06,15.36,82.70,21.99,24.07,0.00,20,4,4783
20260514_150357,4,0,0,SSP,268.00,20,44.53,16.31,87.03,19.30,25.23,0.00,20,4,4783
20260514_150357,4,1,1,EV,231.50,20,44.11,14.95,76.10,19.92,24.19,0.00,20,4,4783
20260514_150357,4,2,2,EA,226.00,20,42.77,10.34,84.20,18.97,23.80,0.00,20,4,4783
20260514_150357,5,0,0,SSP,202.00,20,44.22,13.46,90.61,19.20,25.01,0.00,20,4,4783
20260514_150357,5,1,1,EV,207.50,20,44.63,13.46,83.42,20.62,24.01,0.00,20,4,4783
20260514_150357,5,2,2,EA,222.00,20,43.01,10.11,95.59,17.96,25.04,0.00,20,4,4783
20260514_150357,6,0,0,SSP,193.00,20,45.62,12.98,89.80,20.30,25.31,0.00,20,4,4783
20260514_150357,6,1,1,EV,217.50,20,45.00,17.26,75.98,21.02,23.98,0.00,20,4,4783
20260514_150357,6,2,2,EA,181.00,20,41.64,11.60,84.21,15.93,25.71,0.00,20,4,4783
20260514_150357,7,0,0,SSP,198.50,20,46.15,14.57,92.24,22.10,24.05,0.00,20,4,4783
20260514_150357,7,1,1,EV,146.50,20,43.24,12.82,87.54,19.54,23.69,0.00,20,4,4783
20260514_150357,7,2,2,EA,183.50,20,45.02,11.35,99.23,20.17,24.85,0.00,20,4,4783
20260514_150357,8,0,0,SSP,150.00,20,41.21,15.17,77.65,19.23,21.98,0.00,20,4,4783
20260514_150357,8,1,1,EV,173.50,20,44.36,13.53,85.10,20.36,23.99,0.00,20,4,4783
20260514_150357,8,2,2,EA,162.00,20,44.32,13.08,84.88,19.72,24.60,0.00,20,4,4783
20260514_150357,9,0,0,SSP,132.50,20,43.35,12.44,81.58,18.91,24.43,0.00,20,4,4783
20260514_150357,9,1,1,EV,124.00,20,44.35,14.03,87.44,20.28,24.07,0.00,20,4,4783
20260514_150357,9,2,2,EA,124.00,20,41.53,11.72,63.03,18.02,23.51,0.00,20,4,4783
20260514_150357,10,0,0,SSP,135.50,20,45.04,26.74,84.67,19.87,25.16,0.00,20,4,4783
20260514_150357,10,1,1,EV,128.50,20,45.30,19.65,76.98,20.26,25.04,0.00,20,4,4783
20260514_150357,10,2,2,EA,124.00,20,42.55,10.27,74.63,17.55,25.00,0.00,20,4,4783
20260514_150357,1,0,0,SSP,1138.50,20,56.90,17.98,97.31,25.41,31.49,0.00,20,5,4783
20260514_150357,1,1,1,EV,1187.00,20,59.34,19.35,102.64,27.32,32.02,0.00,20,5,4783
20260514_150357,1,2,2,EA,1185.50,20,59.27,13.76,113.60,27.60,31.68,0.00,20,5,4783
20260514_150357,2,0,0,SSP,589.50,20,56.99,19.51,99.96,24.56,32.43,0.00,20,5,4783
20260514_150357,2,1,1,EV,617.50,20,59.39,18.29,96.58,26.64,32.76,0.00,20,5,4783
20260514_150357,2,2,2,EA,687.50,20,63.15,15.09,155.00,30.16,33.00,0.00,20,5,4783
20260514_150357,3,0,0,SSP,419.50,20,58.43,18.80,96.92,26.30,32.13,0.00,20,5,4783
20260514_150357,3,1,1,EV,428.50,20,61.24,18.34,100.64,28.02,33.22,0.00,20,5,4783
20260514_150357,3,2,2,EA,432.50,20,59.20,19.79,107.49,28.61,30.59,0.00,20,5,4783
20260514_150357,4,0,0,SSP,333.00,20,56.82,17.55,103.66,24.20,32.63,0.00,20,5,4783
20260514_150357,4,1,1,EV,349.50,20,58.90,18.93,96.63,25.84,33.06,0.00,20,5,4783
20260514_150357,4,2,2,EA,300.00,20,57.40,13.86,114.25,24.18,33.21,0.00,20,5,4783
20260514_150357,5,0,0,SSP,254.00,20,55.82,21.22,109.93,24.92,30.89,0.00,20,5,4783
20260514_150357,5,1,1,EV,266.00,20,60.12,20.27,139.84,27.23,32.89,0.00,20,5,4783
20260514_150357,5,2,2,EA,320.50,20,58.26,13.66,144.22,26.73,31.53,0.00,20,5,4783
20260514_150357,6,0,0,SSP,246.00,20,57.81,18.37,114.54,25.23,32.59,0.00,20,5,4783
20260514_150357,6,1,1,EV,257.00,20,59.99,18.90,119.10,27.61,32.38,0.00,20,5,4783
20260514_150357,6,2,2,EA,256.00,20,53.38,11.39,134.37,20.82,32.56,0.00,20,5,4783
20260514_150357,7,0,0,SSP,207.00,20,55.42,14.94,127.70,24.20,31.22,0.00,20,5,4783
20260514_150357,7,1,1,EV,236.50,20,59.61,14.68,127.03,27.12,32.49,0.00,20,5,4783
20260514_150357,7,2,2,EA,201.00,20,56.67,12.86,109.01,24.28,32.39,0.00,20,5,4783
20260514_150357,8,0,0,SSP,192.50,20,54.49,17.26,100.10,25.31,29.18,0.00,20,5,4783
20260514_150357,8,1,1,EV,206.00,20,58.41,13.93,121.57,25.70,32.71,0.00,20,5,4783
20260514_150357,8,2,2,EA,198.50,20,54.61,16.72,92.61,22.96,31.65,0.00,20,5,4783
20260514_150357,9,0,0,SSP,172.50,20,55.98,17.36,114.42,24.26,31.72,0.00,20,5,4783
20260514_150357,9,1,1,EV,161.50,20,57.10,15.79,124.94,25.50,31.60,0.00,20,5,4783
20260514_150357,9,2,2,EA,164.00,20,56.08,14.30,104.28,24.29,31.79,0.00,20,5,4783
20260514_150357,10,0,0,SSP,187.50,20,58.64,21.16,111.38,25.59,33.06,0.00,20,5,4783
20260514_150357,10,1,1,EV,188.00,20,59.54,25.82,107.91,25.99,33.55,0.00,20,5,4783
20260514_150357,10,2,2,EA,202.00,20,60.32,15.73,123.20,24.43,35.89,0.00,20,5,4783
20260514_150421,1,0,0,SSP,386.00,20,19.29,7.34,33.41,8.65,10.65,0.00,20,1,5051
20260514_150421,1,1,1,EV,354.50,20,17.70,8.07,30.61,8.15,9.55,0.00,20,1,5051
20260514_150421,1,2,2,EA,361.50,20,18.07,5.20,39.26,8.58,9.50,0.00,20,1,5051
20260514_150421,2,0,0,SSP,205.00,20,19.24,6.89,38.79,8.79,10.45,0.00,20,1,5051
20260514_150421,2,1,1,EV,189.50,20,17.93,7.41,32.00,8.54,9.39,0.00,20,1,5051
20260514_150421,2,2,2,EA,192.00,20,17.82,5.60,43.21,8.53,9.29,0.00,20,1,5051
20260514_150421,3,0,0,SSP,144.00,20,19.69,4.30,40.32,9.29,10.40,0.00,20,1,5051
20260514_150421,3,1,1,EV,128.00,20,18.13,4.50,36.48,8.79,9.34,0.00,20,1,5051
20260514_150421,3,2,2,EA,116.00,20,16.39,4.80,33.81,7.04,9.35,0.00,20,1,5051
20260514_150421,4,0,0,SSP,103.50,20,18.88,6.00,40.49,8.90,9.98,0.00,20,1,5051
20260514_150421,4,1,1,EV,107.00,20,18.81,5.20,37.28,9.21,9.60,0.00,20,1,5051
20260514_150421,4,2,2,EA,101.50,20,16.84,5.20,34.98,7.67,9.16,0.00,20,1,5051
20260514_150421,5,0,0,SSP,92.00,20,19.14,4.57,38.80,8.96,10.19,0.00,20,1,5051
20260514_150421,5,1,1,EV,80.50,20,17.70,4.22,32.80,8.31,9.39,0.00,20,1,5051
20260514_150421,5,2,2,EA,82.50,20,17.06,5.33,30.92,7.43,9.64,0.00,20,1,5051
20260514_150421,6,0,0,SSP,71.00,20,18.77,4.82,37.40,8.77,10.00,0.00,20,1,5051
20260514_150421,6,1,1,EV,68.00,20,17.62,4.57,36.33,8.20,9.42,0.00,20,1,5051
20260514_150421,6,2,2,EA,68.00,20,16.51,2.68,31.45,7.56,8.95,0.00,20,1,5051
20260514_150421,7,0,0,SSP,66.00,20,18.97,2.06,37.31,8.69,10.28,0.00,20,1,5051
20260514_150421,7,1,1,EV,60.00,20,16.91,3.39,33.92,8.00,8.90,0.00,20,1,5051
20260514_150421,7,2,2,EA,56.00,20,15.72,2.68,31.99,6.99,8.73,0.00,20,1,5051
20260514_150421,8,0,0,SSP,67.00,20,18.71,5.33,32.40,8.63,10.08,0.00,20,1,5051
20260514_150421,8,1,1,EV,58.00,20,18.01,5.43,32.94,8.57,9.44,0.00,20,1,5051
20260514_150421,8,2,2,EA,59.50,20,15.58,2.68,32.08,6.74,8.84,0.00,20,1,5051
20260514_150421,9,0,0,SSP,63.00,20,19.01,1.53,35.20,8.80,10.21,0.00,20,1,5051
20260514_150421,9,1,1,EV,53.50,20,17.67,1.53,34.15,8.53,9.14,0.00,20,1,5051
20260514_150421,9,2,2,EA,42.00,20,15.65,1.53,29.31,6.09,9.56,0.00,20,1,5051
20260514_150421,10,0,0,SSP,56.00,20,18.81,1.33,33.39,8.71,10.10,0.00,20,1,5051
20260514_150421,10,1,1,EV,55.50,20,17.92,1.53,34.78,8.44,9.48,0.00,20,1,5051
20260514_150421,10,2,2,EA,44.50,20,16.04,1.73,28.76,7.01,9.02,0.00,20,1,5051
20260514_150421,1,0,0,SSP,703.50,20,35.16,13.36,67.53,15.58,19.58,0.00,20,2,5051
20260514_150421,1,1,1,EV,654.50,20,32.71,14.22,57.99,15.28,17.43,0.00,20,2,5051
20260514_150421,1,2,2,EA,701.50,20,35.06,9.01,73.18,17.59,17.47,0.00,20,2,5051
20260514_150421,2,0,0,SSP,349.50,20,33.60,9.96,69.89,15.44,18.16,0.00,20,2,5051
20260514_150421,2,1,1,EV,318.50,20,31.67,13.80,66.66,14.88,16.80,0.00,20,2,5051
20260514_150421,2,2,2,EA,339.00,20,32.36,7.61,65.34,15.18,17.18,0.00,20,2,5051
20260514_150421,3,0,0,SSP,251.50,20,34.56,9.17,68.94,16.65,17.92,0.00,20,2,5051
20260514_150421,3,1,1,EV,241.00,20,32.87,7.29,74.75,16.42,16.45,0.00,20,2,5051
20260514_150421,3,2,2,EA,216.00,20,31.05,7.61,61.71,14.20,16.86,0.00,20,2,5051
20260514_150421,4,0,0,SSP,208.50,20,34.94,7.69,61.91,16.67,18.27,0.00,20,2,5051
20260514_150421,4,1,1,EV,168.00,20,31.51,7.39,68.61,15.13,16.39,0.00,20,2,5051
20260514_150421,4,2,2,EA,174.00,20,31.52,9.10,61.21,14.53,16.99,0.00,20,2,5051
20260514_150421,5,0,0,SSP,147.50,20,34.16,6.27,62.65,16.02,18.14,0.00,20,2,5051
20260514_150421,5,1,1,EV,183.00,20,33.46,8.46,84.28,16.73,16.73,0.00,20,2,5051
20260514_150421,5,2,2,EA,153.00,20,30.98,10.40,62.73,14.03,16.95,0.00,20,2,5051
20260514_150421,6,0,0,SSP,145.00,20,33.79,7.39,72.82,16.33,17.46,0.00,20,2,5051
20260514_150421,6,1,1,EV,126.50,20,31.50,7.34,71.78,15.43,16.07,0.00,20,2,5051
20260514_150421,6,2,2,EA,130.00,20,30.95,10.40,61.58,13.96,16.99,0.00,20,2,5051
20260514_150421,7,0,0,SSP,112.50,20,34.15,4.13,72.45,16.50,17.64,0.00,20,2,5051
20260514_150421,7,1,1,EV,136.50,20,32.45,4.57,76.17,16.40,16.05,0.00,20,2,5051
20260514_150421,7,2,2,EA,127.50,20,30.29,4.57,67.82,13.58,16.71,0.00,20,2,5051
20260514_150421,8,0,0,SSP,105.50,20,34.70,9.23,56.35,16.38,18.32,0.00,20,2,5051
20260514_150421,8,1,1,EV,129.50,20,34.41,11.66,72.98,18.02,16.39,0.00,20,2,5051
20260514_150421,8,2,2,EA,109.50,20,31.00,3.85,61.82,14.74,16.26,0.00,20,2,5051
20260514_150421,9,0,0,SSP,98.00,20,32.96,4.27,51.92,14.90,18.06,0.00,20,2,5051
20260514_150421,9,1,1,EV,105.50,20,32.79,2.47,70.09,16.54,16.25,0.00,20,2,5051
20260514_150421,9,2,2,EA,74.00,20,28.77,3.27,59.40,12.54,16.23,0.00,20,2,5051
20260514_150421,10,0,0,SSP,105.50,20,33.95,3.87,65.83,16.37,17.58,0.00,20,2,5051
20260514_150421,10,1,1,EV,98.00,20,34.50,3.47,72.41,17.58,16.92,0.00,20,2,5051
20260514_150421,10,2,2,EA,90.00,20,29.85,3.35,59.03,14.32,15.53,0.00,20,2,5051
20260514_150421,1,0,0,SSP,927.50,20,46.36,18.92,83.88,20.90,25.46,0.00,20,3,5051
20260514_150421,1,1,1,EV,863.50,20,43.15,17.25,75.58,20.63,22.52,0.00,20,3,5051
20260514_150421,1,2,2,EA,924.00,20,46.20,9.70,96.94,24.01,22.19,0.00,20,3,5051
20260514_150421,2,0,0,SSP,502.50,20,46.78,19.36,90.54,21.36,25.41,0.00,20,3,5051
20260514_150421,2,1,1,EV,468.50,20,43.95,20.18,82.74,22.91,21.03,0.00,20,3,5051
20260514_150421,2,2,2,EA,453.00,20,42.88,11.70,86.61,20.36,22.52,0.00,20,3,5051
20260514_150421,3,0,0,SSP,336.00,20,45.43,8.21,94.57,21.28,24.15,0.00,20,3,5051
20260514_150421,3,1,1,EV,318.00,20,42.65,11.41,96.50,22.12,20.53,0.00,20,3,5051
20260514_150421,3,2,2,EA,268.50,20,39.85,10.47,82.49,18.31,21.54,0.00,20,3,5051
20260514_150421,4,0,0,SSP,273.50,20,48.23,19.26,81.63,23.62,24.61,0.00,20,3,5051
20260514_150421,4,1,1,EV,240.50,20,45.07,20.65,88.20,23.39,21.68,0.00,20,3,5051
20260514_150421,4,2,2,EA,250.50,20,42.86,12.09,85.51,20.45,22.41,0.00,20,3,5051
20260514_150421,5,0,0,SSP,208.00,20,47.03,19.49,87.39,22.21,24.81,0.00,20,3,5051
20260514_150421,5,1,1,EV,206.00,20,45.08,19.54,99.87,23.27,21.81,0.00,20,3,5051
20260514_150421,5,2,2,EA,191.00,20,41.52,13.65,80.77,18.86,22.66,0.00,20,3,5051
20260514_150421,6,0,0,SSP,193.00,20,47.27,16.97,95.99,22.96,24.31,0.00,20,3,5051
20260514_150421,6,1,1,EV,202.50,20,43.07,18.18,92.98,22.58,20.50,0.00,20,3,5051
20260514_150421,6,2,2,EA,174.00,20,40.76,13.67,76.67,18.12,22.64,0.00,20,3,5051
20260514_150421,7,0,0,SSP,159.50,20,47.56,4.87,91.14,22.47,25.09,0.00,20,3,5051
20260514_150421,7,1,1,EV,174.00,20,45.56,4.87,104.01,24.65,20.91,0.00,20,3,5051
20260514_150421,7,2,2,EA,153.50,20,40.69,4.87,78.87,18.48,22.21,0.00,20,3,5051
20260514_150421,8,0,0,SSP,162.00,20,46.05,9.14,88.07,22.13,23.93,0.00,20,3,5051
20260514_150421,8,1,1,EV,143.00,20,45.44,12.72,99.43,23.36,22.08,0.00,20,3,5051
20260514_150421,8,2,2,EA,154.50,20,41.02,4.52,79.03,19.96,21.06,0.00,20,3,5051
20260514_150421,9,0,0,SSP,132.00,20,44.32,6.40,82.51,19.55,24.77,0.00,20,3,5051
20260514_150421,9,1,1,EV,141.00,20,42.74,5.40,91.05,21.73,21.01,0.00,20,3,5051
20260514_150421,9,2,2,EA,116.50,20,37.97,4.78,71.14,17.12,20.86,0.00,20,3,5051
20260514_150421,10,0,0,SSP,151.50,20,45.56,4.40,92.89,21.70,23.86,0.00,20,3,5051
20260514_150421,10,1,1,EV,174.00,20,47.06,3.20,116.07,25.01,22.05,0.00,20,3,5051
20260514_150421,10,2,2,EA,111.00,20,40.58,4.42,65.30,18.37,22.21,0.00,20,3,5051
20260514_150421,1,0,0,SSP,1130.50,20,56.51,21.35,107.01,26.05,30.45,0.00,20,4,5051
20260514_150421,1,1,1,EV,1159.00,20,57.93,24.34,112.87,29.74,28.19,0.00,20,4,5051
20260514_150421,1,2,2,EA,1112.00,20,55.59,12.87,102.76,28.30,27.30,0.00,20,4,5051
20260514_150421,2,0,0,SSP,585.00,20,56.30,21.95,124.25,25.87,30.43,0.00,20,4,5051
20260514_150421,2,1,1,EV,572.50,20,53.20,21.20,97.55,26.70,26.50,0.00,20,4,5051
20260514_150421,2,2,2,EA,583.00,20,53.92,15.60,110.16,25.79,28.13,0.00,20,4,5051
20260514_150421,3,0,0,SSP,416.00,20,57.96,9.18,127.67,27.26,30.70,0.00,20,4,5051
20260514_150421,3,1,1,EV,389.00,20,53.82,8.53,99.02,27.93,25.89,0.00,20,4,5051
20260514_150421,3,2,2,EA,350.00,20,50.29,9.87,107.42,24.09,26.20,0.00,20,4,5051
20260514_150421,4,0,0,SSP,334.50,20,60.03,24.63,117.63,29.04,30.99,0.00,20,4,5051
20260514_150421,4,1,1,EV,301.00,20,54.16,21.78,98.34,28.95,25.21,0.00,20,4,5051
20260514_150421,4,2,2,EA,304.00,20,52.21,17.57,108.28,25.40,26.81,0.00,20,4,5051
20260514_150421,5,0,0,SSP,290.00,20,60.63,23.37,109.46,30.46,30.17,0.00,20,4,5051
20260514_150421,5,1,1,EV,246.00,20,52.74,22.83,98.13,26.96,25.78,0.00,20,4,5051
20260514_150421,5,2,2,EA,242.50,20,50.51,18.20,103.30,23.31,27.20,0.00,20,4,5051
20260514_150421,6,0,0,SSP,230.50,20,58.77,22.69,116.46,28.45,30.32,0.00,20,4,5051
20260514_150421,6,1,1,EV,240.50,20,51.75,18.11,111.23,26.00,25.75,0.00,20,4,5051
20260514_150421,6,2,2,EA,204.50,20,49.22,17.99,95.68,22.16,27.06,0.00,20,4,5051
20260514_150421,7,0,0,SSP,205.50,20,58.72,5.60,112.63,28.56,30.16,0.00,20,4,5051
20260514_150421,7,1,1,EV,184.00,20,53.03,6.49,90.90,28.91,24.13,0.00,20,4,5051
20260514_150421,7,2,2,EA,181.00,20,48.84,7.37,95.83,22.39,26.45,0.00,20,4,5051
20260514_150421,8,0,0,SSP,197.50,20,60.37,16.60,108.23,29.20,31.18,0.00,20,4,5051
20260514_150421,8,1,1,EV,150.50,20,51.32,10.33,80.01,25.22,26.10,0.00,20,4,5051
20260514_150421,8,2,2,EA,165.50,20,48.33,12.73,94.93,22.21,26.12,0.00,20,4,5051
20260514_150421,9,0,0,SSP,163.50,20,56.47,5.93,95.39,25.89,30.58,0.00,20,4,5051
20260514_150421,9,1,1,EV,170.00,20,49.79,8.13,110.66,24.23,25.56,0.00,20,4,5051
20260514_150421,9,2,2,EA,141.00,20,45.43,4.53,87.16,21.64,23.79,0.00,20,4,5051
20260514_150421,10,0,0,SSP,185.00,20,60.38,8.13,114.00,29.42,30.96,0.00,20,4,5051
20260514_150421,10,1,1,EV,168.50,20,51.91,5.53,101.82,25.59,26.32,0.00,20,4,5051
20260514_150421,10,2,2,EA,181.50,20,51.70,7.48,117.87,25.35,26.36,0.00,20,4,5051
20260514_150421,1,0,0,SSP,1493.00,20,74.64,30.98,137.11,33.85,40.78,0.00,20,5,5051
20260514_150421,1,1,1,EV,1463.50,20,73.17,24.77,144.84,35.37,37.80,0.00,20,5,5051
20260514_150421,1,2,2,EA,1494.00,20,74.70,16.86,157.42,36.19,38.51,0.00,20,5,5051
20260514_150421,2,0,0,SSP,764.50,20,73.38,24.06,159.01,32.64,40.74,0.00,20,5,5051
20260514_150421,2,1,1,EV,693.00,20,68.39,25.35,146.53,31.67,36.72,0.00,20,5,5051
20260514_150421,2,2,2,EA,747.00,20,70.40,15.35,146.30,33.46,36.94,0.00,20,5,5051
20260514_150421,3,0,0,SSP,551.50,20,76.36,15.00,156.56,35.72,40.64,0.00,20,5,5051
20260514_150421,3,1,1,EV,500.00,20,68.71,14.13,128.32,33.19,35.52,0.00,20,5,5051
20260514_150421,3,2,2,EA,451.50,20,66.04,13.02,146.88,30.48,35.56,0.00,20,5,5051
20260514_150421,4,0,0,SSP,441.50,20,79.36,32.11,158.06,38.99,40.37,0.00,20,5,5051
20260514_150421,4,1,1,EV,404.00,20,71.56,31.86,138.92,37.85,33.71,0.00,20,5,5051
20260514_150421,4,2,2,EA,401.00,20,66.97,18.20,154.10,31.81,35.16,0.00,20,5,5051
20260514_150421,5,0,0,SSP,369.50,20,79.41,31.98,149.65,37.64,41.77,0.00,20,5,5051
20260514_150421,5,1,1,EV,315.50,20,69.12,31.43,118.04,36.03,33.09,0.00,20,5,5051
20260514_150421,5,2,2,EA,300.50,20,67.50,20.48,121.21,31.85,35.65,0.00,20,5,5051
20260514_150421,6,0,0,SSP,311.00,20,73.98,27.23,161.75,34.14,39.84,0.00,20,5,5051
20260514_150421,6,1,1,EV,253.00,20,67.66,29.41,147.27,34.81,32.85,0.00,20,5,5051
20260514_150421,6,2,2,EA,263.00,20,62.87,20.15,137.37,26.46,36.41,0.00,20,5,5051
20260514_150421,7,0,0,SSP,250.50,20,74.79,6.78,156.05,35.88,38.90,0.00,20,5,5051
20260514_150421,7,1,1,EV,227.50,20,66.01,8.99,123.53,32.79,33.22,0.00,20,5,5051
20260514_150421,7,2,2,EA,207.00,20,63.37,9.44,116.63,28.36,35.01,0.00,20,5,5051
20260514_150421,8,0,0,SSP,244.50,20,76.64,17.46,145.39,36.83,39.81,0.00,20,5,5051
20260514_150421,8,1,1,EV,245.00,20,69.68,16.78,133.69,34.69,34.99,0.00,20,5,5051
20260514_150421,8,2,2,EA,222.50,20,62.37,18.56,132.70,27.64,34.72,0.00,20,5,5051
20260514_150421,9,0,0,SSP,228.50,20,70.96,10.87,135.51,32.45,38.51,0.00,20,5,5051
20260514_150421,9,1,1,EV,217.00,20,65.05,9.07,121.43,30.49,34.57,0.00,20,5,5051
20260514_150421,9,2,2,EA,175.50,20,57.86,5.76,112.73,25.87,32.00,0.00,20,5,5051
20260514_150421,10,0,0,SSP,254.00,20,73.77,8.98,149.61,35.12,38.65,0.00,20,5,5051
20260514_150421,10,1,1,EV,223.50,20,69.52,9.27,131.48,35.60,33.92,0.00,20,5,5051
20260514_150421,10,2,2,EA,161.50,20,61.81,7.37,104.68,28.55,33.27,0.00,20,5,5051
20260514_150448,1,0,0,SSP,356.50,20,17.80,8.18,34.53,6.96,10.85,0.00,20,1,5323
20260514_150448,1,1,1,EV,345.50,20,17.26,9.23,29.21,6.63,10.64,0.00,20,1,5323
20260514_150448,1,2,2,EA,329.00,20,16.44,5.64,27.36,6.28,10.15,0.00,20,1,5323
20260514_150448,2,0,0,SSP,172.00,20,17.13,7.69,32.72,6.28,10.85,0.00,20,1,5323
20260514_150448,2,1,1,EV,164.50,20,16.07,8.12,28.09,6.23,9.84,0.00,20,1,5323
20260514_150448,2,2,2,EA,181.50,20,17.04,5.03,39.83,6.91,10.13,0.00,20,1,5323
20260514_150448,3,0,0,SSP,124.50,20,17.21,7.08,30.90,6.48,10.73,0.00,20,1,5323
20260514_150448,3,1,1,EV,120.50,20,16.87,7.51,28.80,6.50,10.37,0.00,20,1,5323
20260514_150448,3,2,2,EA,132.50,20,18.13,6.00,35.04,7.67,10.45,0.00,20,1,5323
20260514_150448,4,0,0,SSP,94.50,20,17.37,7.99,29.22,6.52,10.85,0.00,20,1,5323
20260514_150448,4,1,1,EV,90.00,20,16.67,8.30,23.33,6.39,10.28,0.00,20,1,5323
20260514_150448,4,2,2,EA,90.00,20,16.02,4.98,27.52,5.94,10.08,0.00,20,1,5323
20260514_150448,5,0,0,SSP,76.00,20,16.83,8.29,31.23,6.07,10.76,0.00,20,1,5323
20260514_150448,5,1,1,EV,73.00,20,16.12,7.51,30.22,5.56,10.56,0.00,20,1,5323
20260514_150448,5,2,2,EA,79.00,20,16.53,5.31,29.31,6.14,10.39,0.00,20,1,5323
20260514_150448,6,0,0,SSP,68.50,20,16.85,7.89,24.95,6.08,10.76,0.00,20,1,5323
